,Post,score,Image num,Video num,comment num,sympathy num,weekly view,AD,keyword score,tfidf score,josa,noun,noun/josa,paragraph num,gif num,sticker num
21,    살까말까 했던 양모펠트 책책 안보고 그냥 사진보고 대충 해보면 되겠지 하다가몇번 실패하고그냥 책을 구매하기러 했다죠   역시책을 사서 보는 이유는 다 있는법그냥 양모를 바늘로 쑤셔서 만들면 만들어지겠지했는데 양모펠트도 털을 표현하는 방법이 다 다르더라구요 지금 가지고 있는저의  양모펠트  색상중에 아이보리가 제일 많기 때문에책에 나와 있는 강아지들 중에서 포메리안을 만들어보기러 했어요    베이스 양모 펠트로 윤곽을 잡아주고 난뒤 강아지의 윗턱과 아래턱의 표현을 잡아준 뒤에눈알을 붙여주었습니다 눈알을 붙이는게 생각보다 쉽지 않더군요 책 내용을 따라 보면서 강아지 코도 붙여주고포메라니안의 털을 심어주는 작업도 하였습니다허헝이때 털을 심으며줄어드는 양모펠트에뭔가 초조함을 느낌뭐 만들때 중간에 재료 떨어질까봐 쫄리는 기분 공감하시는지  포메리안의 털을 다듬어주어인형을 완성시키면 되는데이 과정에서 곡선가위 필요한데곡선가위 없어서 쪽가위로 이래저래 고군분투 강아지 코가 참귀엽져    양모 펠트   너무 꿀잼코로나시국에 집에서 하기 정말 좋은 취미인것 같아요 이게 스트레스가 엄청 풀리는게양모펠트용 바늘로 양모를 찌르는 작업이거의 주된 작업이거든요그게 은근히 힐링포인트임바늘로 막 찌르면서뭔가마음속 응어리가 풀리는 느낌   저의 반려견이였던 녀석들 표현하려면이 패키지가 좋을것 같아서 방금 구매했 패키지가 눈알도 주고 코도 주고아주 다양해서 좋네요홍홍로켓배송오면블로그에 올려볼께염 그 외에 뭐 만들면 블로그에 올리러 또 오겠습니다          ,3.8204194736143635,14,0,4,10,235.4,0,1.89873417721519,3.133599999999997,0.14933333333333335,0.31466666666666665,2.11,149,0,7
22,  안녕하세요엘리맘입니다아이와 집에 있는 시간이 많아서 아이와 같이 집콕 놀이로 할 수 있는 놀이를 알아봤어요      양모펠트로 인형만드는 키트에요 양모를 전용 바늘 등으로 섬유가 서로 엉키고 줄어들게 해서 일정한 형태로 모양을 만들어 내는 것을양모펠트라고 해요 시간이 꽤 걸리고 반복적인 작업이긴 하지만 머리속 잡생각을 떨쳐내고 집중하게 되는 묘한 매력이 있는 활동이네요      여러색의 펠트실  스폰지와 바늘개   도안과 고리 눈 등 기타 부재료가 들어있어요 인형 종류는 엄청 많은데 그 중에서 우리 아이는사슴시바를 골랐네요        여유있게 바늘 개가 들어있어서 여러명이 같이 할 수 있어요 바늘이 손가락을 찌를 수 있으니 조심하셔야 해요골무사용도 추천드려요      먼저 머리부터 만들기 시작했어요 가운데 부분은 동글 동글 말아주고      뭉쳐있는 실을 뜯어서 작업하기 편하게 해줬어요      찔러서 원을 만들고 크기도 체크한 뒤에펠트실을 바늘로 찔러줘요      바늘로 찔러주면 단단해지면서 고정도 되요      아이도 조심스럽게 열심히 하더라구요      은근히 스트레스도 풀려요     그리고 붉은 색 모자부분도 덮어주고 바늘로 찌르면서 고정을 시켜줘요      찌르면 고정이 되니 신기하더라구요     그리고 입과 볼부분도 흰색으로 입체감을 주면서 고정시켜줘요      코와 입 세부모양도 잡아주고 고정시켜줘요      눈은 따로 주신 부재료로 만들어줬어요     짜잔 시간이 꽤 걸리긴 했지만엄청 뿌듯하네요 얼굴 모양 완성이에요나름 강아지같이 보이지 않나요       볼터치와  눈썹부분도 아이와 같이 조심스럽게 작업했어요 손 찔리지 않게 조심하셔야 해요      모자부분 흰색으로 디테일 작업을 해주고    귀와 머리 위 새싹도 고정시켜줬어요      몸통도 실을 뭉쳐주고 바늘로 찔러주면서 모양을 만들어 줘요      따로 접착제가 필요없고 바늘로 찔러주기만 하면 원하는데로 달라붙어요 진짜 신기하죠      그리고 머리부분과 몸통 부분을 바늘로 눌러주면서 연결시켜줘요      목도리와 팔을 만들어주고 붙여줬어요 세부모양 만들 때 스펀지 위에 실을 놔두고 바늘로 찔러주면서 모양을 잡아줘요      드디어 완성했어요뿌듯뿌듯      처음에 시작할 때는 이게 모양이 잡힐까 걱정했었는데       만들다 보니까 잘 만들어져서 너무 신기했어요 아이도 엄마아빠와 같이만드는게 너무 재밌다며다른 캐릭터도 만들어보자고 하네요     양모펠트 펠트인형 펠트 집순이취미 니들펠트 양모펠트인형 하이로코      기     이 리뷰는 실제 상품서비스 외에 경제적 대가 없이       올바른 리뷰문화몰 만들기위해 작성된 리뷰입니다       ,5.293435075967445,44,2,12,19,2417.4,1,-3.125,-16.45330000000002,0.1579861111111111,0.3246527777777778,2.05,211,5,1
23, 양모펠트 미니어처 반려동물 자격증 수업이 인기예감입니다  용인에서 오신 수강생분과 자격증수업을 진행했어요초보자도 귀여운 강아지 전신인형을 만들 수 있어요 양모펠트 입문용으로도 좋아요   저도 빠르게 수업중에 장모치와와를 완성했어요처음부터 완성되는 모습까지 지켜보신 수강생분께서 진짜 빠르게 완성되네요 라고 말씀해주셨어요   우리 쪼꼬 예요  직접 키우는 반려견이나 반려묘를 완성하시면 만족도가 더욱 높아요  이번에 만든 장모치와와는 초미니 사이즈네요  꼬리까지 다 포함해도 저렇게 작아요    오늘은 카메라를 안가져와서 핸드폰으로 다 찍은 사진인데 이렇게 예쁘답니다  실물은 더욱 귀여워요   미니미니  꽃과 함께 어레인지해서 작품화시켜도 너무 좋겠죠  제가 곧 강아지 꽃밭을 만들어볼께요   수강생분이 만드신 비숑이예요 토리   제 이름이 아니구요  다리가 짧고 모량이 빵빵한 토리를 완성해주셨어요 보고 만들었던 사진과 똑같은 느낌의 리본도 만들어드렸어요   실버푸들  너무 귀엽고 공주같은 강아지를 만들어주셨어요  꼼꼼하시고 실력이 좋으셔서 작품이 다 예쁘게 완성되네요   너무 귀여워서 찍고 또 찍었어요    미니어처 강아지 인형 만들기  대한반려동물공예협회의 자격증이 발급되는 수업이예요 수업 문의는 댓글로 해주세요 푸들 비숑 말티즈 시츄 요키 포메를 만들게 됩니다 ,3.3588853664477583,14,0,1,0,198.4,1,24.074074074074073,-16.83030000000002,0.14965986394557823,0.3469387755102041,2.32,142,0,0
24,요즘 윤둥이가 즐기고 있는 양모펠트 바늘이 더 필요할 거란 생각은 하지 않았는데 아뿔싸 시작하기도 전데 개가 부러졌다  어떤 양모펠트를 했냐면이거다 하나 남은거 부러지면 못 할것 같아서  새로 구입했다  다행히 무사히 마치긴 했지만  바늘 심만 있는 것도 있었는데  차라리 손잡이 있는게 더 좋을 것 같았다가격차이도 별로 안나고  그리고 쇠로 만들어진 바늘이라  기름이 칠해져 있기도 하다  손에 묻히지 않고 작업하는 게 위생상 나을 것 같고 아무래도 손잡이가 있으면 작업하는 손이 편할 것 같았다  바늘은 다 비슷하게 생김  손잡이를 살펴보니  바늘이 들어있고 역 방향으로 꽂혀있었다  사용하고 나선 저렇게 보관하면 안전할 것 같다  사실 바늘이 엄청 무서운거라  윤둥이도 작업하면서 한번 찔렸다    빼면 저런 모습이다  바늘만 뺀 후  반대 방향으로 끼워주고  이렇게 넣어주면 완성 이제 사용해볼까 사용하는 모습이다  윤둥이에게 물어보니 꽤 편하다고 한다  이걸 하면서  조심하라는 말을 몇번 했는지 모르겠다 노파심이었을까 내 눈에는 아기라     재미있게 놀길 바래    판매링크파트너스 활동을 통해 일정액의 수수료를 제공받을 수 있음,2.893313946095633,14,0,0,6,1141.6,0,-10.091743119266056,3.4376999999999995,0.11578947368421053,0.26666666666666666,2.3,142,0,0
25,  아이엠미니  양모펠트  니들펠트  취미생활   오늘의 니들펠트 시간 펠팅      여전히 아이엠미니와 함께 하고 있으며 오늘은 출근하고 한 거라 좀 피곤했다 지쳐서 조금 집중하다가 못했음   오늘도 여전히 남은 실을 전부 쓰리라는 마음으로 몸통을 통통하게 만들어주고 있는 중 그래서 어 그래도 볼을 조금 통통하게 만들어야 좀 귀엽지 않을까 해서 실로 붙이면서 볼살을 찌워보기로 했다      나름 양모펠트는 내가 열심히 다지면 다지는 만큼 딱 티가 나서 열심히 쑤시게 됨  덜 다져서 일부러 복슬복슬하게 하는 것도 좋긴 하지만  얘가 은근 노루궁뎅이버섯 같은 그런 느낌 복실복실하고 귀엽다      휴 실이 이만큼이나 남아서 열심히 해야지 펠팅은 너무 많은 실을 쓰면 안된다 조금씩 덧붙여가야 예쁘고 내가 원하는 모양에 가까워짐한번에 많이 붙이면 한쪽만 불뚝 튀어나오고 안 예뻐질 수 있다   내 목표는 음 옆모습을 봤을 때 토끼 얼굴이나 애기들 볼살처럼 동글하게 보이게 하는 게 목표엿음  그리고 모양이 잘 안 만들어지면 손으로 좀 주물주물해서 경락을 해주면 좋다      어떻게든 통통한 볼을 찍어보려는 나의 노력    그래도 계속 실을 붙여나가면 좀더 통통함이 드러나기 시작한다       그래도 씁 좀 눈으로는 더 보이는데 사진으로는 잘 안 보이네 아무튼 실을 다 썼고 몸통은 여기서 마무리    그리고 팔다리꼬리를 다 달려고 했는데 몸통을 조지다가 지쳐서꼬리만 만들어서 달고 접었다     오 역시 몸통을 하나씩 조지다보니까 시간이 꽤 됐구나 한 시간 좀 못 되게 했었네       완성은 다음 날로 미루겠다  그리고 다음 날       역시 얇고 작은 건 좀 만들기가 어렵다 머리 닭벼슬 만들어서 달기  만들면서 그 다음 웹툰인가에 있는 질렐루야가 생각났다         다리를 붙이 려고 했는데 실제 완성본에 비해 너무 롱다리가 돼서 열심히 납작해지게 조졌다    아 그래서 팔도 왕 팔이라서 지금 사이즈가 고민중     암튼 벼슬도 달고 볼터치도 해주고 생각보다 볼터치 하기가 어려운걸 그래서 벼슬 달고 볼터치 하면서 음 나도 그 똥손 이벤트에 응모해야 하는 거 아닌가 싶었음 머여 똥손 이벤트 끝났자너     일단 눈을 달면 귀여울 거야 여기는 눈이 좋았던게 압정 같은 핀 같은 눈이라서 그냥 바늘로 한번 자리잡아주고 꾹 누르기만 하면 잘 들어가서 그건 좋았다 인형눈은 좀 뒤가 잘 안 맞아서 가위로 잘라내고 쓰고 그랬었는데     눈을 뿅뿅   달고 나니 또 왕날개가 다시 등장      그냥 약간 로오히 린 로보트 같은 느낌으로다가 왕팔을 살려줄까 하다가 열쇠고리로 달고 다니면 너무 커서 버거울 것 같아가지고 날개가 뜯길 지도 모른다는 생각에 줄였다 쪼그맣게     결국 최종 완성은 이렇게 나왔고 자핀까지 끼워줬음  이거는 한 오늘도 한 한 시간 했네   하 난 제작보다 컨셉샷 찍는 게 더 힘들어    이건 내 원픽 에메랄드와 꽃을 든 꼬꼬   나머지는 페페를 짓밟은 꼬꼬 꽃을 문 꼬꼬 꽃 꽂은 꼬꼬 등등 배경은 내 양우산이 힘써주셨습니다    지금 사무실 컴퓨터 밑에서 꽃들고 나를 올려다보고 있음  기엽  음 암튼 도안이 정해져있는 걸로 만든건 오랜만인데 는 결국 도안은 도 참고 안 하고 내 취향대로 만들었지만머  빨강 부농 노랑 실들이 남아서 사과라도 만들어줄까 했는데 사과를 너무 쪼끄맣게 만들어야 할 것 같아서 일단 보류함 나중에 만들면 데리고 다니지머       내가 또 구매 링크는 걸어준다 네이버 검색창에 양모펠트 꼬꼬댁 이라고 쳐도 여기 밖에 안 나오긴함    이벤트는 이벤트는 하는 게 없네요 난 미니어쳐를 만든게 아니라서 쓸모가     암튼 끝 근데 여전히 나의 갈색 꼬불이 털들이 남아있어서 다음에는 토끼나 만들어볼가        본 포스팅은 아이엠미니 홍보를 목적으로 제품을 제공받아 작성되었습니다       ,3.5680872004233852,33,0,0,0,140.0,0,-6.779661016949152,-1.0991999999999986,0.1443661971830986,0.2699530516431925,1.87,473,0,5
26,다이소 수예코너 구경하는데 웬 초등학생 꼬마가 자기 어머니께 이 양모펠트 키트를 사달라고 조르고 있더라 그 아이의 어머니께서는 못들은 척 사라지셨지만 옆에서 지켜보던 어른이는 이게 뭐길래 쟤가 저렇게 갖고싶다고 떼를 쓸까 싶어 한번 사봤다내가 돈 번다는 건 이럴 때 좋아 베라 가서 제일 큰 컵으로 주세요 할 수도 있고양모펠트 공예에 대한 아무런 지식 없이 무턱대고 양모펠트 키트를 구입해왔더니 재료를 펼쳐보고서야 알았다 바늘송곳로 찔러서 만드는 거라 바닥에 대고 할 만한 스펀지 매트같은 게 필요하다고 한다그런게 갑자기 어딨어 일단 의자 방석 뒤집어 깔아놓고 시작해보기로 합니다단계 재료 소분하기다른분들 후기를 보면서 알게된건데 다이소 양모펠트 키트는 재료의 양도 충분치 않고 양모의 질이 뻑뻑한 편이라고 한다 천원짜리가 그렇지 뭐 하면서 최대한 재료를 잘 아껴써보기로단계설명서가 일본어라 그냥 사진을 보면서 만들었다양모펠트 공예는 바늘로 푹찍푹찍 하면 양모가 자기들끼리 엉기고 섞여 모양을 만들어내는 원리라고 한다 모양이 제대로 안 나온다 싶은 부위는 부분적으로 보완을 하기도 하고 좀 작나 싶으면 얼마든지 덧대서 다듬어갈 수 있어 실패 확률이 낮은 공예 중 하나라고실패 확률은 낮을 지 모르겠지만정말 수십번씩 찔러서 만들어야하기때문에 좀 지친다그리고 날카로운 도구로 만드는 거기 때문에 조심하고 주의해서 만들어야 함 나는 결혼작사이혼작곡 드라마 틀어놓고 만들다가 저런 미친 하면서 정신놓고 내 손을 바늘로 세 번을 찔렀다 피봄이렇게만 봐도 충분히 귀여운 것 같은데 여기까지만 할까 현타오는 중간단계인내 끝에 만들어 낸 팔다리와 꼬리재료가 부족하다는 말에 겁을 낸 모양 재료를 너무 아꼈는지 나는 여우를 완성하고도 양모가 이만큼 남았다마침 색 조합이 모루카같길래 모루카 몸통도 만들어드림 단추 부자재에 도색 해서 바퀴도 달아줄 예정 견본 샘플과는 많이 다른 내 완성품그래도 양모펠트 첫 도전 치고는 나쁘지 않은 결과물같다 어쨌든 완성해냈다는 데 자부심방석에 박힌 털이랑 늘어진 양모들 청소하고 짜게 식었음해본 적 없는 색다른 취미 활동이라 신선하긴 했었지만 다시 사서 할 것 같진 않네 두 시간 남짓 만들었고 재밌었따      생겨 ,2.938775165662737,19,0,9,12,1219.2,1,-2.083333333333333,-2.8758999999999997,0.1337099811676083,0.2919020715630885,2.18,264,0,0
27,  코로나 로 인해 집콕하는 시간이 길어지면서집에서 할 수 있는 재미있는 취미활동 뭐 없을까찾다가 양모펠트를 해보고 싶더라구요 전부터 귀여운 양모펠트인형을 하나 갖고 싶었는데양모펠트인형  키트 가격이 저렴하길래 내 손으로 직접 만들어보고 싶더라구요        하이로코에서 돼지시바 펠트 키트 주문했어요 배송 빨라서 좋더라구요 개 구매하면 골무도 주더라구요이번에 양모펠트인형 하나 만들어보고 재미있어서다음에 더 구매해서 골무도 받을래요  이웃님들 양모펠트 아세요양모 섬유에 열 수분 압력 알칼리를 가하여섬유가 서로 엉키고 줄어들게 해서일정한 형태로 고정하면 양모펠트인형이만들어진답니다           니들 양모펠트 가격이 착해서누구나 양모펠트인형 만들기에 쉽게 도전해 볼 수 있어요 집순이취미로 양모펠트인형 만들기 추천해요   키트로 나온 제품이어서 따로 재료 살 필요는 없구요양모도 충분하게 넉넉히 들어 있어서 하나의 양모펠트인형을만드는데 양모 실이 부족함이 없더라구요따로 설명서는 안들어 있어서 유튜브 영상을 찾아보고 만들었어요완성 사진이 있어서 얼추 형태를 잡아 만들었답니다       요렇게 깔끔하게 포장되어 왔어요 부드러운 양모 실이 바늘로 콕콕 쭈시면고정이 되는게 신기했어요집에 골무 있으면 꼭 준비하셔요 저는 세번 바늘에 손을 찔렸답니다 흐규흐규다행히 피는 안나더라구요다만 아플 뿐         스펀지가 작업대 역할을 해요그래서 양모펠트 공예 할 때는스펀지가 이렇게 있어야 하겠더라구요 종이에 있는 돼지시바 모습과모양이 안비슷하게 만들어져서처음에는 속상했는데언니가 양모펠트인형 만드는 것을도와준 이후로 양모펠트인형 만들기에재미를 붙이기 시작했어요 역시 취미도 함께 하면 더 재미있답니다          종이에 있는 돼지시바와 똑같이 만들지 않아서더 개성있는 돼지시바가 완성되어 가고 있어요눈만 붙였을 때는 말처럼 보이더니코를 붙이니 제법 귀엽더라구요         돼지시바 귀를 만드는 중이에요아주 긴 바늘로 양모 실을 콕콕 쑤셔요약간 모양이 단단해질 때까지         어린 친구들은 필수로 골무를 챙겨야 할 것 같아요바늘도 세 개나 들어 있어서 좋더라구요작은 바늘 보다 더 긴 바늘이 모양 고정하는데더 효과적이더라구요         귀를 달아주는 중이에요이어붙이는 것도 티 안나게하려고 여러번 콕콕 쑤셨어요클레이공예와는 또다른 매력이에요         이번에는 돼지시바 몸통 만들기생각보다 몸을 길쭉하게 만들었어요키 큰 인형이 좋은가봐요다음에 만들게 되면 머리 비율에 비해몸은 더 작게 만들어야겠어요         부드러운 양모 실이 콕콕 쑤실수록모양이 탄탄해진답니다바늘이 세개나 되니까 시침핀 역할을 하기도 하네요        제가 양모펠트인형 만드는 모습이흥미로웠는지 언니도 관심을 보이더라구요양모펠트인형을 언니와 함께 만들었어요 함께 만들어서 더 더 재미있었어요 양모펠트 취미로 강추해요       오늘 드디어 돼지시바 양모펠트인형 완성했어요 만약 몸통을 작게 만들었다면 하나의 키트로 두 개 만들기도 가능할 것 같아요양모펠트인형이 귀여워서 도전해보게 되었어요 취미로 시작하길 잘했구나 싶더라고요         앙증맞은 뒷태 완성했어요 클레이공예로 만든 인형은 나중에부서지는데 양모펠트인형은 꽤 탄탄하게만들어져서 모양이 변형되는 일이 없을 거 같아요양모펠트인형을 일단 완성하게 되면본인이 만들어서 더 애정하게 되는 면도 있고요집순이취미로 니들펠트 양모펠트 도전하시길 추천합니다 양모펠트  하이로코에 있어요        기     이 리뷰는 실제 상품서비스 외에 경제적 대가 없이       올바른 리뷰문화몰 만들기위해 작성된 리뷰입니다 ,1.8176359096786148,19,0,4,0,2107.4,1,-0.7371007371007371,-10.911100000000037,0.15318627450980393,0.32965686274509803,2.15,333,0,0
28,   안녕하세요 펠트친구입니다     펠트친구 양모니들펠트  구바늘 사용방법양모펠트 니들펠팅양모니들펠트를 할때 사용하는 바늘입니다  바늘 개를 한꺼번에 찔러주는 형태이기 때문에 넓은 면적을 빠르게 펠팅할때표면을 매끄럽게 다듬을때 사용하기 정말 편리합니다  플라스틱 안전장치를 풀고 사용하시고  사용하지 않을때는 안전하게 보관할수 있답니다   펠트친구에는 다양한 만들기 패키지 부자재 패브릭원단 만들기 강좌를 보실수 있습니다   양모기본설명 바로가기  우드손잡이 구바늘 바로가기   양모 구바늘 바로가기   양모 구바늘 바로가기               ,3.564421224097855,0,1,0,0,258.2,1,-2.941176470588235,0.3057999999999983,0.07246376811594203,0.42028985507246375,5.8,52,0,1
29, 오늘은 용인 동탄 수원에서 오신 세분의 선생님들과 강아지액자만들기 수업을 진행했어요이미 양모펠트자격증과 미니어처자격증을 배우신 분들이셔서  수월하게 수업을 진행했어요 퍼그는 지난시간 숙제로 해오셔서 제가 약간 수정해드리고 오늘 완성된 작품이예요    여성스러운 느낌의 귀여운 프렌치퍼그를 완성하셨어요   퍼그는 목걸이가 생명    제가 어울리게 만들어드렸어요   직접 키우고 계신 반려견들을 모델로 만드신 액자예요 같은 말티즈라도 아이마다 머즐의 높이나 얼굴이 달라요   이 아이는 시츄처럼 코가 눌린 느낌의 말티즈였어요 시간동안 열심히 만드셨어요 프리저브드플라워로 꾸미셨어요    이 아이도 직접 키우는 반려견을 모델로 만드셨어요   곱슬과 직모 두가지 양모를 사용해서 실제 털 느낌을 표현했어요 색이 오묘하게 섞여있는 아이였어요   어릴때의 모습으로 완성되었어요   너무 귀엽네요  한분은 포메라니안을 숙제로 해오시기로 하셨는데 다음시간이 기대가 됩니다   반려동물양모펠트자격증 수업문의는 댓글로 해주세요귀여운 미니어처양모펠트 수업도 있어요    ,3.2924572674598003,9,0,0,0,198.4,1,20.8955223880597,-14.285000000000025,0.1885245901639344,0.3770491803278688,2.0,112,0,0
30,  음   사실 요련 대럼쓰 만들어보려고 했다 지금 보니 미완성작이랑 이미지가 좀 다르긴 하지만 암튼 원 목표는 이 친구였다는 점 크기도 좀 크게 해볼걸 하는 생각도 있지만  곰돌이가 딱 그립감이 좋은 사이즈라  비슷하게 해보려고 했 으나   다람쥐 만들기 시작    이제 머 대구리 정도는 걍 뚝딱뚝딱이지  근데 어 역시 크기를 더 키울걸 그랬나 하는 생각이 드는 중   아 오 몸통 사진이 없군  그 어 나는 한번 새로운 도전을 해보기로 했다 팔다리 움직이는 곰인형처럼 움직이는 양모펠트를 만들어 보는 걸로 그렇지만 집에 조인트는 없어서 뭐 그냥 되는대로 자형 핀으로 대충 키워서 걸고 돌아가게끔 만들어 봤음     이 사진이 좀더 잘 보이나 저렇게 허벅지에 꽂고 반대쪽은 대충 구부려서 걸리게끔근데 다 만들고 나서 하는 이야기지만 저거 빠져가지고 중간에 다시 만드느라 좀 고통 받았다      그리고 포오즈가 다리를 쭉 뻗고 있는 포즈라서 엉덩이랑 가슴 부분을 굴곡을 더 줬다 음 역시 예뻐 근데 털 씌우면 저게 잘 안 보여서 아쉽다       원래면 포즈가 고정되어있으니까 끝부분까지 마무리하면 잘 안 붙는데 이건 뭐 따로 만들거라서 걍 팔 다리 전부 한 뭉치로 마무리 해버렸음     꼬리도 달아줌 대럼쓰 꼬리는 크고 동그란게 귀엽잖아요 하지만 지금은 잘 앉는데 더보기    아니 그리고 지금 보면 얼굴이 나름 코랑 입부분이 튀어나오게 잘 됐는데 털을 붙이니까 이게 얼굴이 납작이처럼 되벌여가지고 마음이 아프다 더 귀여운 뀨가 되길 바랐는데      ,1.8371710902680463,7,0,0,0,140.0,1,-6.8493150684931505,3.6337,0.12316715542521994,0.21114369501466276,1.71,198,0,0
31, 반려동물양모펠트지도사자격증 수업시간에 배우시는 퍼그전신인형이예요다른 종류의 퍼그 종이네요  원하는 퍼그 종 선택가능하세요   용인 분당 수강생분과 수업을 진행했어요   퍼그는 어려워하시는 강아지중의 하나인데  몇번 연습해보시면 어렵지 않으실 꺼예요    수업시간에 자세히 알려드리고 싶어서 여러가지 자료를 준비해서 보여드리며 설명해요    아주 커다란 화면으로 보면서 최대한 비슷하게 만드실 수 있도록 지도하고 있어요    자동차타고 여행가는 느낌으로 찰칵  퍼그 비글 시바견 골든리트리버는 어려워하시는 견종들이예요  특징을 표현하는법을 계속 연습하셔야해요    반려동물양모펠트지도사자격증 월일월요일 회차 오픈하는반 예약가능하세요 회차부터는 월일부터 매주 목요일로 진행합니다 시시까지 시간씩 회과정으로 속성반수업도 가능합니다 ,6.675320761693474,10,0,5,0,198.4,1,10.714285714285714,-2.288099999999999,0.12222222222222222,0.4388888888888889,3.59,82,0,0
32, 버블토리공방에는 커다란인형과 미니어처인형 양모펠트 수업이 준비되어있어요  용인에서 오신 수강생분의 키링정도의 강아지인형 얼굴 작품이예요 아트돌 미니어처 수업에 이어서 양모펠트 급에 도전중이세요너무 실력자이셔서  제가 몇마디만 던지면 알아서 완성해주시는 분이세요   말티즈가 너무 귀엽게 완성되었네요   좀 더 사실적인 큰 인형을 만들고 싶으시다면 양모펠트급자격증 수업을 신청해주시면 되세요 귀여운 좀 더 쉬운 강아지인형을 만들고 싶으시다면 미니어처양모펠트급자격증 수업을 신청하시면 되세요    제가 커리큘럼에 없는 강아지를 계속 한마리씩 만들고 있는데요 오늘은 골든리트리버예요 미니어처 사이즈로 아주 귀여워요   날씨가 더워서 아이스크림을 판매하는 골든리트리버  컨셉 괜찮나요    분당 수원에서 오신 수강생분들의 작품이예요 너무 귀엽게 완성해주셨어요 푸들이예요    만드는 분들마다 다르게 완성되는 니들펠트   정말 작죠  미만의 사이즈예요   아기 푸들로 만들어주신 수원쌤의 작품   비숑도 정말 귀여워요   하얀강아지는 사진표현이 잘 안되네요   양모펠트 입문이시라면 미니어처과정을 추천해드려요   수업 문의는 댓글로 해주세요 ,3.4509013700708486,18,0,1,0,198.4,1,19.708029197080293,-6.781100000000004,0.14122137404580154,0.3702290076335878,2.62,115,0,0
33,  아이엠미니  양모펠트  니들펠트  취미생활  살다보니 이런 글도 다 써보고 홍보글이다 뭐 사실 귀찮아서 그런 거 잘 안 받는데 요새 양모펠트에 빠져가지고  일없이 쑤시는 게 꽤 재밌어 그래서 넘어갔다 하하   몰랐는데 집에서 취미로 할 만한 것들을 잡다하게 파는 곳 같았다 뭐 무슨 미니어쳐 만들기도 있고 양모펠트도 있고 보석 십자수며 그림 그리기 등등어지간한 건 다 해보긴 했지만 언젠가 프랑스 자수도 도전해보고 싶음   아무튼여기는 무슨 요상한 이벤트를 하는데  똥손 찾기 그런 거라고 친구한테 해보라고 시키고 싶네 똥손 나는 똥도 아닌 금도 아닌 애매한 중간치라서 나만 만족하면 됐지 머 더 잘하고 싶긴 하지만     택배를 까면 나름대로 설명서나 또 여긴 없지만 유투브 동영상도 있고 그런 거 같다     사실 처음에 한글 설명서를 까고 뭐지 그림이 색이 칠한듯 만듯 돼있어서 뭔가 한참 봤었는데 영어 설명서가 차라리 그 과정 방법이 사진으로 잘 찍혀있어서 사진은 영어 설명서를 보고 한글 설명서는 글만 읽어보면 될듯  그리고 저 패드 사용하세요는 제발 내 친구도 그냥 들고 쑤시면 되지 않냐고 하던데 그럼 피가 많이나요 바늘도 부러지고  바닥에는 흠집도 나요근데 설명서를 읽고 안 사실은 있었다 긴바늘 짧은바늘이 용도가 구분이 있구나나는 맨날 긴 거 하나가지고 쑤셨는데      포장 내부에는 기본적으로 양모펠트를 할 때 필요한 게 다 들어있다 바늘이랑 실이랑 밑에 까는 스펀지랑 열쇠고리 만들라고 부자재도 있고 재료 아무것도 없이 시작하는 사람이면 뭐 저런 세트로 사는 것도 괜찮을듯     패드가 그 포장할 때 쓰는 그런 테프론 아무튼 그런 재질이라서 푹신하고 실이 엉기진 않을 것 같이 생겼다  단점은 있었지만 머 이 패키지 가격이 원래 오육천원인 거 생각하면 나쁘진 않지       나름 설명서대로 양모를 찢찢 해서 놓아보고  열심히 또 쑤셨다 사실 사진이 귀여워서 꼬꼬댁을 골랐는데 옆모습이 너무 엉덩이 같아서 나는 걍 얼굴을 몸통이랑 같이 동그랗게 만들기로 했다 이러면 안되나     일단 시작  하얀실을 절반으로 일단 나눠서 몸통 기본을 만들기로 했다         열심히 쑤시고 날개랑 다리를 만들려고 적당히 실을 뜯었음    날개 만들고 쪼꼬미한 발도 만들고  나중에 몸통에 연결하기 편하게 끝부분은 마감 안 하고 그대로 두었다     근데 이렇게 만들고도 실이 좀 남아서 몸통에 통통함을 덧붙여주기로 했음   실을 뜯어서 얇게 펴붙여준다   약간 머리같아서 귀여워짐  이짓을 열심히 하다가 지쳐서 오늘은 접기로 함 꼬리 만들어 붙여줄 쪼끔 양의 실은 놔두고 통통함을 붙여주자    아 저 스펀지의 단점이 너무 푹푹 찔러서 그런가 움푹 패이네    대충 한 시간 정도 찔렀다 휴 나머지는 내일 또 하고 가져와야지        본 포스팅은 아이엠미니 홍보를 목적으로 제품을 제공받아 작성되었습니다        ,2.5438582346214753,23,0,0,0,140.0,0,-9.293680297397769,-0.14869999999999783,0.1534954407294833,0.2674772036474164,1.74,357,0,3
