,Post,score,Image num,Video num,comment num,sympathy num,weekly view,AD,keyword score,tfidf score,josa,noun,noun/josa,paragraph num,gif num,sticker num
16,오늘은 마이크로비트의 무선통신 기능을 활용해모두에게 공정한 기회를 줄 수 있는마이크로비트 퀴즈 버튼 만들기코딩을 진행해 보려고 합니다 첫 수업에 선생님이이야기했던 말 기억하나요 우리는 코딩을 익혀안전한 세상편리한 세상공정한 세상그리고 행복한 세상을 만드는데 영향을 줄 것입니다그리고 내가 노력한 성공과 실패의 과정을기록하고 내가 좋아하는 일행복한 일을 찾는데도움을 얻을 것입니다 그중 오늘은 모두가 공정한 세상 만들기마이크로 비트로 퀴즈 버튼 만들기 코딩을 진행하려고 해요 먼저 선생님이 강의한 영상이있는데 쭈욱한번 어떻게 만드는지개념을 익힌 후하나하나 따라 해 보시기 바랍니다영상을 잘 보셨나요자이제 코딩을 시작해 볼까요 크롬 브라우저를 실행한 후주소창에  주소를 입력하고마이크로비트 웹사이트에 접속합니다  버튼을 누르고이번에는 새로운 코딩을 시작하기 위해 를누릅니다 이제 코딩을 시작할 준비가 되었습니다우리는 오늘 마이크로비트의 무선통신 기능을 활용할 예정입니다 여러 대의 마이크로비트가정보를 주고받기 위해 메뉴의   블록을불러옵니다 그리고 마이크로비트가 시작할 때 자동으로 실행해야 하는기능을 명령하는   블록 내에이 그룹을 넣습니다 이블럭은 부터 까지모두 개의 각각 다른 그룹을 만들어무선 통신을 할 수 있습니다 오늘은 가장 마지막 번호인번을 사용해 볼 생각 이예요이제 통신 그룹 설정을 완료했다면퀴즈게임대회에 참가할플레이어의 번호를 저장할변수를 하나 만듭니다저는 이라는변수를 만들었어요 버튼을 누릅니다하나의 변수를 만들면아래와 같이 세 개의 블록이생성됩니다 변수를 참가자의 번호를 의미하는숫자를 저장할  변수에번 참가자를 의미하는 숫자 을 넣습니다마이크로비트가 잘 시작되었는지도 확인하고플레이어임을 나타내는  표시를 하기 위해 메뉴에서   블록을 가져오고 저는 플레이어를 의미하는  텍스트를 넣었습니다이번에는 플레이어가 누를 버튼을코딩합니다 메뉴에서    블록을 가져오고번 플레이어임을 알리는숫자 을 보내기 위해 메뉴의  블록을 넣습니다   옆에 이라고 되어있는 곳에처음 만들었던 플레이어의 번호가 저장되는 변수 블록을 넣습니다직접 을 넣어도 되는데 왜 이렇게 하는지 궁금하실 수도있을 텐데요그렇다면 지난번 구구단 코딩으로 알아보는 코딩 잘하는 법강의의 마지막 부분을 다시 한 번 보시길 추천합니다마이크로비트가 켜지면서 에 정의된번호를 무선통신으로 전송하고내 마이크로비트에도 보여 주기 위해  블록을넣고  변수 블록을이곳에도 넣습니다이번에는 첫 번째 게임을 마치고진행자가 모든 플레이어의화면을 초기 화면으로 만들 수 있도록하기 위해진행자의 마이크로 비트로부터무선통신 신호를 받는코딩을 합니다  메뉴의    블록을 선택합니다진행자의 마이크로 비트에서  버튼을 누르면 이라는 숫자를반대로 모든 플레이어에게보내도록 할 것인데요이라는 숫자를 수신 받으면작동 되도록 조건문 블록을아래와 같이 가져옵니다같다면을 의미하는   블록도 꺼내 옵니다아래처럼 넣고  블록을마우스로 선택해 앞쪽 에 넣습니다자 이렇게 되면무선으로 수신 받은 숫자 중을 전송받는다면화면에 를 보여주세요라는 의미가 되겠죠이제 플레이어의 코딩은 모두완료되었습니다아래에 프로젝트 이름을 입력하고옆에 있는 저장 버튼을 클릭하고코딩 파일을 내려받습니다 이때 마이크로비트는 케이블로 컴퓨터와연결해 줍니다 생긴 부분을 클릭하거나다운로드 폴더로 이동해내려받은 코딩 파일을 복사합니다그런 다음 로 연결해 생긴  드라이브로 이동해 또는 마우스 오른쪽 버튼을 누른 후붙여넣기 메뉴를 선택해마이크로비트에 저장합니다플레이어는 의 숫자를 변경해 참가자의 수만큼 만듭니다 이제 진행자의 마이크로비트를 코딩하기 위해을 누릅니다서로 무선통신을 하기 위해같은 그룹 번호를 사용해야 하겠죠처음 선택했던번을 진행자의 프로그램의코딩에도 넣습니다플레이어의 번호를  전송받기 위해   블록을 가져옵니다 전송받은 플레이어 번호를보여주기 위해아래와 같이블록 코딩을  합니다 그런데 무언가 좀 허전해 보이지 않나요혹시 눈치채셨나요 이렇게만 코딩한다면첫 번째 두 번째 세 번째모든 플레이어가  버튼을 누르는 순서대로진행자의 화면에 표시되고가장 마지막에 누른 플레이어는 숫자만 나오게 되겠죠 가장 빨리 누른 첫 번째 플레이어의 번호만 나오고두 번째 전송받은 숫자는차단 되도록 하는코딩을 넣어야겠죠 변수 메뉴 에 가서라는 변수를 만듭니다 에  변수의 값을 로 정의합니다그다음 조건문 블록도 하나 꺼내오고 블록도 가져와 아래와 같이만들고변수 가 일 때만첫 수신 받고 난후 변수 의 값을 으로변경해 줍니다 이렇게 하면첫 번째로 정답을 아는 플레이어의 숫자가 에 나오고두 번째로 전송받은 번호는가 으로 바뀌었기 때문에바뀔 수 없게 됩니다 두 번째 게임을 위해 진행자가  버튼을 누르면 진행자와 플레이어의마이크로비트를 초기화하는 코딩을 아래와 같이 진행합니다진행자의 코딩도 프로젝트 이름을 넣고가능하다면 의미가 있는 이름으로저장을 하고새로운 마이크로비트에 저장합니다함께 코딩에 참여 한 친구가 있다면퀴즈게임을 해봅니다 선생님께 질문하기 ,4.648595397749343,38,1,0,6,83.8,1,6.282722513089005,2.0241999999997233,0.22715404699738903,0.34986945169712796,1.54,517,0,0
17, 마이크로비트  코로나놀이  집에서뭐하고놀지  아두이노  한여름의크리스마스 집에서 보내는 시간이 늘어날 수록 가족들과 같이 어떻게 시간을 보내야 할지 고민이 늘어난다 코로나로 외출이 점점 줄고 원격수업으로 아이도 집에 있는 날이면 하루종일 집안에서 다양한 것을 하는 것도 한계가 있다  엄마하고 보낸 시간이 길었다는 것을 퇴근하고 집에 들어오면 알 수 있다 두 사람 모두 지친 모습이다 하루종일 집에 있으면서 할 수 있는 것도 한계가 있다 아빠가 집에 일찍 들어오는 날 아빠도 피곤하다 쉬고 싶다그냥 편하게 맥주 한캔 마시고 야구경기도 좀 보고 넷플릭스도 보면서 쇼파와 한몸이 되고 싶다 집에 들어온 아빠를 그렇다고 가만히 두지 않는다 그래서 깨달은 것이 있다 짧게라도 즐겁게 놀아줘야 한다무엇을 하고 놀까 고민하다가 시작한 것이 무엇인가 만드는 놀이를 한다 종이를 잘라서 쓱쓱 풀칠하고 그 안에 마이크로비트를 이용해서 간단한 것을 코딩해서 놀고 있다아직 크리스마스는 아니지만 한 여름의 크리스마스 트리를 만들었다  아직 코딩을 하는 구체적인 방법은 모르지만 원하는 모양을 선택하고 모양이 표시되는것이 신기한 모양이다 아빠의 장난감 이기도 하고 아이도 좋아해서 다행이다 처음에는 아두이노로 뭔가 자동차도 만들고 했는데 아두이노는 코딩을 하는 것이 어렵다 마이크로비트도 아직 무엇을 알고 하는 것은 아니지만 이렇게 같이 만드는 경험을 하는 것이 중요하다는 생각이다  ,2.31447323519064,2,0,2,5,101.6,1,8.51063829787234,-0.6926000000000005,0.19658119658119658,0.28774928774928776,1.46,164,0,0
18, 안녕하세요지난 시간에는 마이크로비트가 어떻게 작동되는지 확인하였습니다이번 시간에는 마이크로비트를 사용해 수위센서와 워터펌프를 작동시켜보겠습니다  악어클립으로 별도의 회로없이 다른 부품들과 연결할 수 있지만 복잡해집니다그래서 마이크로비트 브레드보드 어댑터를 사용합니다  위쪽은 마이크로비트와 장착하고 아래쪽은 브레드보드에 장착합니다마이크비트 브레드보드 어댑터로 더 정밀하고 여유있는 회로 작업이 가능합니다  수위 센서를 번 핀과 에 연결합니다무한반복 실행 블럭에 의 아날로그 입력 값을 출력하고 초 일시중지 시킵니다  수위센서를 물에 넣으니  정도가 출력되고 물에서 빼니 가 출력되는 것을 볼 수 있습니다  워터펌프를 번 핀과 번 핀 에 연결합니다를 누르면 실행 블럭 안에 에 아날로그 값을 으로 출력하고 에 아날로그 값을 으로 출력해 초간 지연 시간을 줍니다그리고 에  에 을 출력해 초간 지연 시간을 줍니다   버튼을 누르면 초 동안 워터펌프가 작동되고 초 동안 워터펌프가 멈추는 것을 볼 수 있습니다,4.318170389231021,5,2,0,0,237.8,1,10.434782608695652,4.35959999999999,0.2236842105263158,0.43859649122807015,1.96,112,0,0
19,교육용 보드 또는 미니컴퓨터라고 생각하면 되세요코딩교육으로 사용합니다 굳이 학교 시간을 기다릴 필요 없이 방학을 이용해서 가정에서도 할 수 있어요 따라 하기 어렵지 않습니다 마이크로비트 입력 출력 센서 소리 심지어 라디오 통신 기능 등이모두 들어있는 장치 도구가 있다면 사용 설명서대로 하면 되는데요 제가 연수에서 배웠던 것을 복습 겸 올려놓을게요 필요하시면 한번 보세요 마이크로비트는 구글로 검색하세요 네이버로도 검색해도 되는데 화면 아래쪽에 있어요   보드를 컴퓨터에 연결한 후마이크로비트 사이트로 들어오세요   마이크로비트에 들어와서 프로그램 시작하기를 클릭하세요 를 클릭하시면 편집하실 수 있어요   새 프로젝트를 여시거나 따라 해보기도 괜찮습니다  이제 블록을 이리저리 옮겨가면 원하는 코드를 만들면 됩니다  만보계도 가능하고요강사님 지도하에 몇 개 만들어 보았습니다 앱으로 추가해두셨다면 앱으로 직접 작업해도 됩니다 보기에는 좀 복잡해 보이지만 시작이 반이라는 말은 코딩 교육에 딱인 속담인 것 같아요연수 시 다른 선생님들과 모둠 과제로 제출했던 주제입니다   코딩 교육에 유용하게 사용할 수 있을 것 같아요 개  조천태 조천태 조천태 ,5.5923908278536505,15,0,2,8,491.4,1,2.2388059701492535,2.7891999999999957,0.15129151291512916,0.35793357933579334,2.37,124,0,1
20,마이크로비트는 안드로이드 폰이나 태블릿  에서 전용 어플을 이용하여 사용하기가 힘들다 블루투스 페어링이 불안정 아니 안되는게 맞다그래서 이용하는 대안이 에서처럼 크롬브라우저에서 마이크로비트 홈페이지에 접속에 웹앱을 이용하여 사용하는 방법이다에서의 프로그램 방식과  동일한 케이블을 이용하여 안정적으로 사용할 수 있다그런데 에서와는 달리 태블릿 에서 몇 가지 문제점이 발견되었다문제점마이크로비트를 태블릿 에 연결하면 인식이 안되는 경우가 많다마무리 여러 대를 테스트해 봐도 인식이 되는 것도 있고 안되는 것도 있다 해결책사용은 하지 않지만 플레이스토어에서 마이크로비트 앱을 다운로드 한다 다운로드 후 지워도 상관없다 마이크로비트를 인식하는 프로그램이 내장되어 있는 듯 하다 매번 사용할 때마다 크롬에서 접속해 들어가는건 여간 귀찬은 일이 아니다어플처럼 홈 화면에 추가하여 터치한 번으로 에디터를 실행하게 하고 싶은데 홈화면을 추가해도 실행이 안된다말로 설명이 어려워 동영상을 아래와 같이 첨부한다 참고바람주의할 점은 크롬브라우저를 최신 번전으로 업데이트해야 가능한다 이 원인을 잡는데 시간이 많이 걸렸다 이렇게 오프라인 홈화면 까지 추가하면 이제 와이파이가 없는 환경에서도 실행이 가능합니다,3.027255603093535,0,0,5,1,92.4,1,-3.7037037037037033,-0.20599999999999996,0.2179930795847751,0.3771626297577855,1.73,133,0,0
21,아이씨뱅큐 신간 도서 교안자료를 제공하는 최고의 마이크로비트 지침서마이크로비트 마퀸으로 배우는 세상마퀸과 함께라면 어디든 갈 수 있어요 여러분은 코딩 하면 어떻게 생각이 드시나요예전에는 마냥 어렵고 다가가기 어려웠겠지만 요즘 시대엔 코딩이라면 남녀노소 할 것 없이 한없이 가까워진 느낌입니다 특히나 요즘에는 초등학교에서도 쉽게 만나볼 수 있는 게 엔트리 스크래치이기 때문에 더욱이 그 벽이 허물어진 것처럼 느껴지곤 합니다 코딩을 다루는 나이대가 여러 세대로 바뀌면서 코딩의 중요성은 날이 갈수록 커지고 있습니다 이에 발맞추어 다양한 교구와 교재가 많이 나왔고 마이크로비트는 그 교구들 중 가장 뜨거운 관심을 받았던 하드웨어라고 볼 수 있습니다 그러한 마이크로비트가 년 드디어  버전으로 돌아왔습니다 이 책은  버전 마이크로비트와도 호환이 되고 기존 마이크로비트를 가지고 있는 것과도 호환이 됩니다마퀸 로봇을 이용한 다양한 예제들은 마이크로비트를 더욱더 재밌게 활용할 수 있도록 도와줍니다최근  기술이 주목을 받는 시대에 맞추어  렌즈인 허스키 렌즈를 활용한 인공지능 공부도 해 볼 수 있습니다 그동안 가볍게 마이크로비트에 대해 배워 보았다면 이번에는 이 책을 이용하여 카와 까지 폭넓게 배워 보세요아이씨뱅큐아이씨뱅큐아이씨뱅큐 콘텐츠 운영위원강영진 김보민 김정화 신윤경아이씨뱅큐는 년에 설립된 전자부품 전문 유통업체로 전자 업계의 모든 사람과 학생들이 기술 전문지식을 손쉽게 얻을 수 있도록 힘쓰고 있다 최근에는 블로그카페유튜브 등에 강의를 게시하는 등 다양한 오픈소스하드웨어 콘텐츠 개발에 집중하고 있으며 이외에도 자체 코딩 키트 개발  관련 전시회 참가 등 고객이 코딩과 가까워지는 데 필요한 모든 일에 앞장서는 중이다  약력코딩코치 워크샵 진행지니어스키트로 배우는 마이크로비트 교재 출간마이크로비트 국내 공식 리셀러 선정라즈베리파이 재단 공식 리셀러 선정라떼판다 국내 독점 공급업체 선정코딩 교육을 위한 마이크로비트 교재 출간대한민국 교육박람회 참가마이크로비트 지니어스키트 제작한국전자전 참가월드 쇼 참가제주 과학 축전 참가메이커페어 선전중국 심천 참가한국 프린팅 협동조합 설립한이음 엑스포 참가대전 메이커 페스티벌 참가머리말추천사 장 마이크로비트   알아보기장 마퀸 조립하기장 마퀸 동작하기장 마퀸으로 라인 따라 움직이기장 마퀸으로 장애물 피하기장 마퀸으로 서보모터 제어하기장 라디오 통신으로 마퀸 조정하기장 라디오 통신으로 게임하기장 마퀸에 허스키렌즈 추가하기장 마퀸과 허스키렌즈로 사물 인식하기장 마퀸플러스 조립하기장 마퀸 플러스 동작하기장 마퀸플러스로 라인 따라 움직이기장 마퀸플러스 파츠 활용하기    장 마퀸플러스 파츠 활용하기     장 마퀸플러스 파츠 활용하기    장 마퀸플러스에 허스키렌즈 추가하기장 허스키렌즈로 라인 따라 움직이기장 마퀸 플러스와 허스키렌즈로 색깔 인식하기장 엠블록으로 마이크로비트 코딩하기장 허스키렌즈 설정 및 펌웨어 업데이트 하기마이크로비트 마퀸으로 배우는  세상은 블록 하나씩 처음 접하는 분들도 쉽게 배울 수 있도록 구성했습니다 조립방법 역시 최대한 상세하게 설명했기에 관련 분야의 지식이 없는 학부모님들도 자녀와 함께 책을 보며 충분히 쉽게 따라 하실 수 있습니다 현장에서 교육을 하는 선생님들도 마이크로비트나 로봇을 가르치시는 데 좋은 교재로 사용하실 수 있습니다 또한 이 책의 모든 프로젝트는 교안자료를 제공하므로 혼자 수업을 준비하실 선생님들께도 아이들을 가르칠 학부모님께도 최고의 지침서가 될 수 있을 것입니다       ,4.688239757207891,2,0,3,32,840.8,0,-0.7194244604316548,-5.8233000000000406,0.1608300907911803,0.4682230869001297,2.91,396,0,0
22,  안양시관양도서관온라인 코딩 정규 수업이 있는 날이다 초등학교   학년으로 구성된 수업은사물인터넷이라는 큰 주제에마이크로비트 활용해서 코딩 수업을 진행하고 있다 오늘 차시를 진행했는데학생들이 어느 정도 익숙해졌기에재미있는 활동을 하기로 했다 그전에  블록을 활용한 코딩을 만들기 위해좌표에 대해 설명을 하고 학생들이 좌표의 위치를 표시를 해봤다  그리고변수와 랜덤이라는코딩 개념까지 학습했다  오늘 배운 변수와 랜덤을 활용하여구구단 코딩도 만들어보고계산기 코딩을 만들어봤다 이번 정규 수업의 큰 주제는사물인터넷이기에주어진 환경에서 학생들에게 사물 인터넷이라는 개념을 체험해 주고다양한 활동을 해주고 싶어 매주 코딩 교육을 연구한다 온라인으로 진행되기 때문에집에서 쉽게 구할 수 있는 재료로수업을 하려고 한다  차시에는 내가 직접 마이크로비트 도안을 만들어메시지로 전달해드렸고용지로 출력하여 수업 시간에 활동을 해봤다 활동을 했던 내용은계산기라는 블록과변수와 랜덤을 활용해서사칙연산 계산기를 마이크로비트 활용해서만들어봤다  내가 직접 마이크로비트 길이를 재서만든 도안이지만학생들에게 더 좋은 것을 해주고 싶은아쉬움이 있었지만내 마음과는 다르게 도안으로 계산기 만드는 활동을너무 재미있어 해줬다 학생들마다 도안에 꾸민 것을카메라에 보여주기도 하고내가 보여줬던 코딩에생각을 더해 더 멋진 코딩을 만들었던 학생들도 있었다   온라인 코딩 수업이지만시간 분이 언제 지나갔는지 모르게너무 꽉 찬 시간이다 요즘 바쁜 일정을 보내고 있지만수업 현장에서 학생들이 재미있어하고놀이를 통해 코딩을   즐기면서 하는 모습을 보면바쁘고 힘들더라도 코딩 교육 연구를 멈출 수 없다  오늘도 수업 후 받았던 학부모님 찐 후기 요즘 코딩 교육을 진행하면서빠르게 발전하는  기술로코딩 교육도 다양한 수업이 진행된다 인공지능 코딩에 이어 코딩까지 의뢰가 많이 들어오는데 컴플레이랩 코딩 교육 목적과 방향성이 맞지 않으면정중히 거절을 한다 그럴 때마다그러면 안 되는 걸까라는 고민을 하게 되지만조금 지나고 나면 나의 판단이 맞는다는 것을알게 된다  코딩 교육 플랫폼은 매우 다양하다하지만 제일 중요한 것은다양한 코딩 교육 플랫폼을 습득하는 학습보다코딩 교육의 목적과 방향성이며모든 코딩 교육 플랫폼의 기본 개념 이해이다  코딩 홀로그램 코딩이런 교육 플랫폼은 하나의 도구일 뿐이다 이번 정규 수업에 참여한 학생 중에년 전 내가 진행했던 코딩 수업에 참여했던 학생이 있었다놀이로 진행했던 코딩 수업이었는데다양한 활동을 함께 많이 했었다년 뒤 다시 만난 학생은다른 학생보다 달랐다 내가 화면에 보여준 코딩에서더 생각해서 추가해서 만들어 보기도 하고나에게 스토리를 얘기해 주며다른 학생들에게도 자신이 만든 코딩을알려주기도 했다 그런 모습을 보면서 얼마나 뿌듯했는지 모른다그래 내 교육이 올바르게 가고 있구나 앞으로도 이런 학생들이 더 많이 생기기를 기대해본다  오늘 온라인 코딩 수업에서  활동했던마이크로비트 도안을 나눔 합니다학부모님들 선생님들 유용하게 사용했으면 좋겠습니다    한 드   니 일    이  느 한 드   니 일    이  느 ,4.048552398491754,13,0,5,13,581.2,1,4.507042253521127,-5.759400000000049,0.19489247311827956,0.3346774193548387,1.72,307,0,2
23,안녕하세요 오늘도 새롭고 재미난 것을 들고 왔어요바로 저울 만들기전류의 흐름을 이용하여 저울 놀이를 만들어보려고 합니다   전류의 흐름을 이용하여 저울 놀이를 만들어보겠습니다   핀을 한 손으로 잡고 다른 손으로 마이크로비트의    핀을 만지게 되면 몸을 통해 아주 작은 전류가 마이크로비트로  흐르게 됩니다  이렇게 전류가 흐르도록 하는 것을 회로 완성하기라고 하는데 이번에 이 기능을 이용하여 저울 놀이를 만들겠습니다    에 악어클립케이블을 하나 연결합니다  과 에 악어클립케이블을 각각 연결합니다 마이크로비트 는  부저를 내장하고 있기 때문에 부저는 별도로 연결하지 않습니다  과 가 연결되면 즉 저울이 왼쪽으로 기울어 바닥에 닿으면 도를 박자만큼 소리를 냅니다 가 와 연결되면 즉 저울이 오른쪽으로 기울어 바닥에 닿으면 높은 도를 박자만큼 소리를 냅니다 각각의 경우 마이크로비트의 디스플레이를 이용하여 어느 쪽으로 기울어진 상태인지 알려줍니다  그러면 이제부터 직접 만들어 보겠습니다 보드지 수수깡 작은 소주잔 종이컵 쿠킹호일 글루건 칼 자 교구가 필요합니다 어렸을 때 놀이터에서 시소를 타던 기억이 많으시죠친구들이랑 가위바위보 하면서 친구들을 골라서 태우고 무게가 많이 나가게 하는 쪽이이기는 게임을 많이 했던 기억이 납니다그래서 이번에는 복불복 밸런스 게임을 만들어 봤어요  저울 느낌도 드네요가위바위보를 해서 진사람이 저울에 조리퐁을 한숟가락씩 담는 방식으로 만들어 볼께요 그럼 만들러 가보실까요 보드지를 똑 같은 크기로 개를 잘랐습니다두꺼운 보드지가 있으신분은 하나로 하셔도 좋을 듯 합니다저는 우선 저울의 기둥을 만들려고 해요 각각 장을 붙여서 기둥을 만들어주세요장씩 붙였다면 사선으로 잘라줍니다요렇게 만들어 주었습니다양쪽옆에 세워서 사용 할 예정이예요 중간에 수수깡을 끼워야 해서 구멍을 뚫어 줍니다 구멍을 동그랗게 예쁘게 뚫어야 되는데 양쪽을 뚫어줬습니다바닥면에 호일을 깔아줍니다 그리고 양쪽면에 기둥을 세워서 수수깡을 끼워줍니다보드지를 길게 잘라서 종이컵을 양쪽 끝면에 붙여주고  양쪽이 무게가 같아야 하니 똑같이 잘라서 잘 붙여줍니다이제 수수깡 위에 잘 올려주시고 뒷면에 고정해 줍니다거의  완성되고 있네요 빨간 동그라미 부분을 보시면 수수깡을 반 잘라서 기둥 수수깡이 움직이지 않게고정해 줄 수 있게 해줍니다  저울 양쪽 끝에 전류가 흐르게 호일을 붙여서 악어집게를 찝어 주면 됩니다전도성 부품을 사용하셔도 됩니다완성 되었습니다 완성사진을 보실까요  이제 동작영상을 감상하시겠습니다  마빗에 기울어진 쪽이 어딘지 표시도 됩니당저는 가위바위보를 해서 게임방식으로 해봤어요그럼 다음시간에 또 만나요         본 게시글의 모든 저작권은 에 있습니다,5.059858903097918,14,1,0,4,940.0,1,6.0402684563758395,-3.37520000000001,0.20066334991708126,0.3067993366500829,1.53,300,0,1
24, 안녕하세요갬성 별주부입니다 오늘은 제가 공부중인 마이크로비트에 대한내용으로 포스팅 할게요 마이크로비트는 지난번에도 포스팅을 했었는데요친구와 게임으로 알아보는 우정도 테스트라는 주제로 포스팅 했었지요궁금하시면 아래 링크로 방문 부탁드려요   오늘은 마이크로비트의 여러 기능중 라디오 기능에 대해 알아볼게요 라디오 통신은 두 기기간의 무선 통신을 말합니다  거리까지 통신이 가능하지요라디오 통신으로 표현 가능한 것들이 있지만 오늘은 커피숍 진동벨 만들기라는 주제로 라디오 통신을 익혀보겠습니다    프로젝트  커피솝 진동벨 호출하기   마이크로비트 전송를 누를때마다 숫자 씩 증가하고를 누를때마다 숫자 씩 감소하게한다음식 준비가 다 되면 테이블 번호를 호출할때 를 동시에 눌러 해당 숫자를 전송한다  마이크로비트 수신수신을 받으면 받은 숫자를 로 표현하고진동대신 를 깜빡이게 연출    라디오 그룹  마이크로비트 끼리 통신을 할 수 있는라디오 주파수로 이해 하면 됩니다    변수를 만들어 호출 할 때마다 바뀐 숫자를 표현해 줍니다      여기까지가 오늘의 프로젝트 커피솦 진동벨 만들기 였습니다마이크로비트 알면 알수록 양파 같은 존재에요재밌는 예제도 많고 기능들도 많네요   혹시나 마이크로비트 라디오통신에 대해 더 궁금하시다면아래 유튜브 링크 걸었으니 참고 바랍니다 라디오 통신에 대한 설명을 아주 잘해 놓았어요  오늘도 저의 글 읽어 주셔서 감사합니다내일 또 만나요 ,3.9992573486539467,6,0,5,45,2328.8,1,0.0,0.41969999999999974,0.19873817034700317,0.39747634069400634,2.0,152,0,1
25,영진닷컴 출판두유노우 마이크로비트   상상을 현실로 만드는 프로젝트 입문편 저자 이준혁출판 주영진닷컴 마이크로비트 상상을 현실로 만드는 프로젝트 입문편 초등학년 아들에게 선물해준 책이예요마이크로비트 입문편을 통해코딩에 대해 배우고프로그램 만드는 법에 대해 배우는학습이 이뤄질수 있도록의도했지요맨날 게임만 하지말고게임 만들줄 아는 사람이 되라라는 뜻과 함께  책은  사이트 통해서 구매했어요베이직키트와 스타터키트가 포함된 세트로여베이직 키트와 스타터 키트 부품들이오밀조밀 예쁘게 있어요현실사진은 요렇게 이 부품들은 컴퓨터에 연결하여많은 프로그램이 만들어 지는마법과도 같은 구성품이예요 아들이 매우 좋아하고 아끼는 부품이져 마이크로비트 상상을 현실로 만드는 프로젝트 입문편저작권법이 있어 책 내용은 함부로 공개가 안된답니다 출판사 영진닷컴은소통창구가 있어요다콤이네 카페블로그트위터페이스북이 있지요 저자 이준혁에 대한 소개 이야기예요 마이크로비트 입문편의 목차를 보면 흥미진진합니다마이크로비트 시작하기마이크로비트 준비하기 코드만들기피지컬 컴퓨팅 맛보기와 버틍아날로그 사용하기피에조 스피커 사용하기서보모터 사용하기불꽃 감지 센서 사용하기세그먼트 사용하기기울기 스위치 사용하기온도센서 사용하기스마트카 만들기 코딩독학 하기 좋게 편성되어있어요 유튜브채널 및 이메일 소통창구를 통해책을 읽으면서 궁금한점에대해저자 또는 영진닷컴과 소통이 가능하답니다 마이크로비트 책 내용을 살짝 엿볼까요전문공개는 저작권법이 있어 안되니 일부 모자이크 처리 했답니다 쉬어가는 페이지마다 이야기 거리읽을거리가 재미있게 편성되어있어요블록으로 모바일 앱 만들기 이야기는저도 재미있게 읽은 부분 이랍니다 저에겐 책 내용이해가 어려웠는데초등학년 아들은 재미있고 쉽다며잘 따라 하며 즐긴답니다책 구매후 전체 다 보고 전체 다 따라해보진 않았어요아직도 진행중이랍니다천천히 머리 식힐때마다 볼수있는 책인 것 같아요머리 식히려고 본 책인데 빠져든다는 함정이 또 있지요  아들이책을 통해 코딩에 대해 이해하고프로그램 만드는 법에 대해 많이 많이 배우렴     마이크로비트  영진닷컴  이준혁      코딩  초등책추천  중등책추천  코딩책      위 게시글은 개인 구매 후기입니다내 ,6.2367995585598015,20,1,0,3,299.2,1,0.3875968992248062,2.6093999999999884,0.13855421686746988,0.42168674698795183,3.04,199,0,0
26,안녕하세요 횐님덜 디바이스마트입니다 초등학생 중학생 대학생 직장인까지 관심 폭이 넓어지고 있는 코딩 분야에서 어떻게 접근해야 코딩 초급자분들이 이해가 잘 되고 재밌게 코딩을 학습할 수 있을까 고민 끝에 에듀비트라면 완벽한 해결책을 가져다 줄 수 있어서  남녀노소 코딩 초급자를 위한 교육프로젝트 코딩 키트 에듀비트를 소개 해드리겠습니다 에듀비트는 코딩 초급자를 위한 맞춤형 오픈소스 하드웨어인 마이크로비트를 사용하는 올인원 코딩 키트입니다  에듀비트는  한글 설명 책자를 통해  가지 세션의 코딩 실습을 할 수 있습니다   한글 설명 책자는 챕터별로 하나 하나 씩 다 설명이 되어있어 아이들부터 어른들까지 쉽게 따라할 수 있습니다  에듀비트는    를 사용 할 수 있고 초보자는 블록 프로그래밍 모드 중고급 사용자는  편집기에서 자바스크립트 또는 파이썬 모드로 쉽게 전환해 사용할 수 있습니다    그럼 이제 에듀비트의 구성품을 확인 해볼까요마이크로비트 포함된 코딩 키트와 마이크로비트 미포함 코딩 키트가 있으니 제품 구매시 참고 부탁드립니다 마이크로비트 포함 에듀비트 바로가기마이크로비트 미포함 에듀비트 바로가기  에듀비트 구성품에는  게임 맵과 게임 액세서리가 포함되어 있어 실습 시 더욱 흥미를 가지고 재미있게 사용할 수 있습니다   이번엔 에듀비트의 기능을 한번 살펴 볼까요교육키트로 사용할때 배선이 필요없고 버튼 하나만 누르면 보드가 켜지고 멜로디가 재생됩니다  최대 개의 서보 모터와 개의 모터로 마이크로비트에서 할 수 없었던 음악 재생과 서보 모터 제어를 동시에 할 수 있습니다  는 에듀비트 메인 보드에 내장되어 있어 디지털 및 아날로그 핀의 문제 해결을 용이하게 합니다  프로젝트 설계의 유연성을 높이기 위해 에듀비트 보드에서 모듈을 분리할 수 있습니다   남녀노소 코딩 초급자 입문 키트 에듀비트는 이런 분들에게 강력추천 합니다 자녀에게 기초적인 코딩교육을 시키고 싶은 부모님  및 코딩을 가르치는 코딩 선생님 아이들부터 성인까지 코딩에 관심있고 배우고 싶은 코딩 초급자  에듀비트는  디바이스마트에서 만나볼 수 있습니다     ,5.698118361153263,13,0,0,3,1221.6,1,-1.2345679012345678,-5.525499999999993,0.17142857142857143,0.44175824175824174,2.58,238,0,0
