,Title,Blogger,Post URL,Post,Image num,Paragraph num,Comment num,Video num,weekly viewer mean,Sympathy num,AD,Posting Date
199,프랑스자수/미싱 수업 기록,공방 자수하는 으녕씨,https://blog.naver.com/ey5987?Redirect=Log&logNo=222201835877,"​​​​11월부터 시작해 두달차 함께 수업을 해오고 있는 자매님.언니와 동생분이 투닥투닥 경쟁모드로 수업듣고 계셔서 재미나기도 하고,열심히 한달간 스티치 연습 및 과제를 마무리한 후 완성된프랑스자수 기초반의 샘플러.가장자리 인터록까지 해드리니 더욱 마음에 들어하셔서 흐뭇해하셨어요.​핀쿠션과 손수건 과제도 담주에 잘 해오시길 바라며,같은 도안인데도 하는 사람따라 조금씩 변하는게 신기하기도 하지요.수고 많으셨어요.처음보다 훨씬 실력이 느는 게 보여서 저도 뿌듯합니다.​​​​​​​​12월의 마지막날. 강아지와 함께 찾아주신 수강생님-쌀이는 다행히 얌전히 기다리고 있어서 너무 이뻤고,수강생님도 재미나게 수업하셨답니다.​쌀이 이름까지 에코백에 살포시 새기고, 함께 인증샷.쌀아 건강하렴!!!​​​​​​핑크색 복조리 에코백 인증샷 찍는 날인데,니트까지 핑크로 예상치못한 깔맞춤을 해오신 수강생님-안감 때문에 고생해서 몇번 뜯긴 했지만, 결과물이 너무 훌륭해서 다행입니다.미싱 실력도 많이 좋아지셨어요!!​​​​​​남편분을 위한 데님 에코백을 만들고 싶다고 하신 미싱공방 수강생님.키가 180이 넘는다고 하셔서 엄청나게 큰 크기로 만들게 되었어요.자수하는으녕씨 라벨도 달아주고 하니까 더욱 멋진 미싱 작품이 되었습니다.ㅎㅎㅎ잘 들고 다니고 계시길 바라며!​​​​​조금 심심해보일 수 있는 가방에 자수와펜을 달아온 우리 장기 수강생님 :)1년째 보고 있어서 너무 친근하고 반가운,남은 2주도 잘 해보자구요 우리!!!​프랑스자수 기초반 수업​https://blog.naver.com/ey5987/222182907720​미싱 원데이클래스 1월 안내https://blog.naver.com/ey5987/222195938065​​미싱 기초반 수업안내https://blog.naver.com/ey5987/221642560656​。 』
1 +
",8,148,2,0,381.0,23,,2021. 1. 9. 14:30
200,프랑스자수/스티치 어드밴스 과정 수업 중~~,예원의 프랑스자수공방,https://blog.naver.com/yeawon16?Redirect=Log&logNo=222225064202,"갑자기 추워진 날씨가 롤러코스터를 탄 듯 혼란스럽게 하는데,방역지침에 맞춰 소수의 인원으로 수업을 계획하고 진행하다 보니 여러 가지로 힘든 겨울입니다.그래도 자주는 아니지만 함께 모여서 수다를 떨 수 있으니 얼마나 다행인지 모르겠습니다. ​오늘은 스티치 어드밴스 2년 차 수강생들이 과정의 작품을 마치고 여분의 시간에 수놓고 있는 레드워크 도안들을 올려보네요.타카하시 아키 교실의 스티치 창작 커리큘럼을 응용한 과정으로 개설한 스티치 어드밴스 과정이 어느새 2년의 시간이 흘렀군요.​그 사이 타카하시 선생의 『레드워크 앤티크 자수』책도 우리나라에 소개되었고, 레드워크 뿐만 아니라 패브릭 까또나쥬에 대한 관심도 많이 늘어난 듯합니다.C19로 쥬데필교실 수업에 가지 못하여 아쉬워하던 차, 인터넷으로 회원 전용 비대면 수업을 2차례 진행하셔서 다소나마 도움이 되었답니다. 일본은 우리나라보다 더 심각하여 수업이 원만치가 않거든요.​그렇게 보면 우리나라의 K 방역이 얼마나 우수한지, 그리고 방역당국의 노력과 국민들의 협조가 얼마나 대단한지 알 수가 있네요.​​스티치 어드밴스 과정은 여러 가지 장르를 종합하여 샘플러를 만드는 창작 과정으로 앤티크 도안의 분위기 있는 표현은 레드 워크 기법의 비중이 크죠. 동시에 다른 스티치 기법 또한 다듬어지는 효과가 있으니까요.​취미반 기초 스티치 과정과 스티치 어드밴스 과정의 차이라 할 수 있겠지만, 단순히 스티치를 배우는 것보다는 스티치와 도안, 재료 등의 조화를 통해 창작 능력을 키우는 데 있어서 짧은 기간에 프랑스자수의 기초과정을 포함한 전반에 대해 공부하는 효과가 있답니다. 과정에서 요구되는 섬세함이 여타 스티치를 활용하는 데 있어 크게 도움이 된다 할까요.​저 역시 쥬데필 교실의 레드 워크와 까또나쥬 자수 부분에 집중하면서, 쥬데필 교실이 가지고 있는 전문성과 레드 워크가 가지는 특유의 섬세함을 추구하는 과정에서 기존의 여러 가지 스티치를 응용하는 방법을 통해 조금 더 시야가 넓어진 감이 있지요. ​지식의 확장은 밀물이 들어오는 것과 비슷하여 쓰나미처럼 오는 것이 아니라 서서히 그리고 하나의 장애물을 넘어서면 다음의 장애물이 있는 곳까지 지식의 영역이 넓혀지고 또 다음의 영역으로 가기 위해 힘을 축적해 가는 것이 아닌가 생각해 봅니다. ​쥬데필교실에서도 스티치 창작 과정으로 명명하였듯이 스티치 어드밴스 과정에서도 새로운 포인트를 얻었다면 다른 모든 분야에 자연스레 응용으로 이끄는 창작의 기회를 제공하고 있습니다.   ​​ 다림질을 하여 사진을 찍었으면 더 좋았을 텐데, 생각이 많다 보니 있는 그대로 포스팅을 하게 되는군요.모두 완성되면 다시 잘 정리해서 올리도록 하겠습니다.​ 모두들 보이지는 않지만 마음으로 느껴지는 차이를 위해 노력해 가는 열정에 아낌없는 응원을 보냅니다.수고들 많으셨어요~~^^* -싸
",10,321,1,0,71.4,52,text_ad,2021. 1. 30. 8:33
201,1/28 1/29 국제 프랑스자수 협회 작품 과정 비대면 쥼 클래스... ,헬렌의 마르세이유,https://blog.naver.com/dkdldpf08?Redirect=Log&logNo=222213377245,"1/28  1/29국제 프랑스자수 협회 작품 과정비대면 쥼 클래스 (마감)​​프랑스 자수를 하는 분들이라면​정말 작품 같은 작품​누구나 한 번쯤  도전해 보고​싶어 하시죠.​격조 있는 색감도​써 보고 싶고..​명화 자수 작품도​수놓아 보고 싶은 마음은​똑같습니다.​수채화나 유화처럼​색감을 만들어 내는 건​색감에 대한 훈련이 없이​하루아침에​만들어질 수는 없답니다.​명화 자수를 처음 시도했던​국제 프랑스자수 협회  명화 자수의​퀄리티는​누구도 따라올 수 없는​독보적인 영역이​되었습니다.​부드러운 색감에서 시작해서​여러 가지 색감을​믹싱해서 표현하는  명화 자수까지​헬렌 정의​색감의  노하우를 ​고스란히 전해 드리는​특별한 수업이​진행됩니다.​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​휘
개
-
",33,67,14,0,1027.2,55,,2021. 1. 20. 8:46
202,프랑스자수 - 하얀 꽃자수♡,행복자수의 힐링타임,https://blog.naver.com/eunpiry12?Redirect=Log&logNo=222421958688,"지난주부터 바늘뜨개(?)를 해왔어요^^;;;바로~~이 친구가 그 주인공입니다^^~!​지난 글 중에코바늘로 파츠뜨기를 했었는데요.이걸 하다가 예뻐서~♡ 꽃자수로 바꿔보고 싶더라구요~!​그래서 이렇게 완성해 봤어요~~!!​꽃 한송이지만, 한송이 안에 dmc25번사 1타래가 다 들어갑니다^^;;;​약 3태래가 들어갔어요~^^;;;;;;;;;;;​하면서도 코바늘로 하는게 낫지 않을까...계속 머릿속에서 아우성을 쳤지만바늘로도 마무리 할 수 있다 외치며^^;;;끝을 지었습니다!^^​비슷한 자수를 작년 7월쯤에도 한 적이 있어요~~!이 자수인데요~이건 온라인에 떠도는 샤워볼 뜨개(?)인지 암튼 그걸 바늘로 따라해 보다가 완성된^^;;; 자수입니다.4번사를  사용해서 의외로 금방 끝이 났어요!​분명 참고한 뜨개도안은 다른데모양이 비슷하네요~~!^^​흰꽃이라 초록이들과 함께 찍어봤습니다~시간은 많이 걸렸지만,수틀안이 가득차서 보람있는 시간이였어요~~(혹 다시 하라면 고민이 될꺼 같네요^^;;;)​비가와서 촉촉하게 젖은 배경으로 사진을 찍어봤는데, 의외로 느낌이 좋게 느껴집니다~!(같은 자수, 다른배경 입니다~)​​수 놓는 영상도 함께 올려둘께요~^^​오늘 하루도 활기차고건강하게 보내시길 바래요~^^함께 봐주셔서 감사합니다!​​Copyrights 2021. 행복자수 all rights reserved 저작권 보호를 받고 있는 행복자수의 창작도안입니다.​​#디태치드블랭킷스티치​​​​​",10,113,14,0,367.0,25,,2021. 7. 6. 12:09
203,프랑스자수 에코백 (feat.자수가방 외출♡),행복자수의 힐링타임,https://blog.naver.com/eunpiry12?Redirect=Log&logNo=222378815622,"^^ 며칠전오랜만에 에코백에 수를 놓아 봤어요~♡​학원 홍보용으로 주신  에코백인데..^^;;;너무 밋밋해서 바늘을 들었습니다~!​노란색과 오렌지색 실로 화사하게 완성해 봤어요~~~♡완성이 됐으니, 착샷 한번 찍어보고^^바로 외출 결정~^^! ​​시원한 물소리 들으며 카페에서 차도 한잔하고,​도서관에 들러 책 반납도 하고 다시 빌리고~^^​햇빛 좋은 조용한 로비에서 여유도 부려보았지요~♡​불과 며칠 전인데~ 사진보니 괜히 이때가 그립네요^^;;;;;​​신나게 며칠 들고 다녔더니 손때가^^;;;​​이번에는 세탁 장면도 찍어봤어요~~소품에 자수를 하면 빨아도 되냐고 많이 물어 보시더라구요.아무래도 소품에 수를 놓을때는 느슨하지 않고 흐트러지지 않는 스티치 위주로 수를 놓습니다.​그런데 이번 스티치는보기에는 살짝 느슨한 감이 있어 보이지요^^​다행히 묶어서 고정한 스티치라 형태가 망가지진 않으니 걱정 안하셔도 될꺼 같아요^^​저는 비누를 물에 풀어 살살 흔들어 씻어줬어요.​울샴프나 다른 부드러운 세제가 있다면 실에 직접  닿지 마시고 물에 풀어 가볍게 손세탁 해주세요~~!!​★제가 사용한 에코백은 10수의 광목 소재로수 놓기전 선세탁을 해서 줄어드는걸 미리 예방했어요.그래도 이런 소재의 가방은 뜨거운 물에 세탁시 확~~!!  줄어들 수 있으니 차가운 물 이용하시고, 건조기 쓰시면 안됩니다~~~!!!​​​세탁 후 사진입니다.사진이라 큰 차이가 없어 보이는데,세탁전에 비해 광택 감이 살짝 덜해지고 좀 더 면사다운 자연스러운 느낌이예요~^^..​그냥 해도 예쁜 자수지만,자주 들고 다니는소품에도 활용해 보시면 좋겠네요~~♡​오늘도 편안한 하루 보내세요!감사합니다^^​​Copyrights 2021. 행복자수 all rights reserved 저작권 보호를 받고 있는 행복자수의 창작도안입니다.​​​#블챌 #오늘일기 #자수가방 #꽃자수 #프랑스자수을
 
 
",18,178,12,1,367.0,14,,2021. 6. 1. 13:51
204,나의 첫작품 프랑스자수 파우치,^^,https://blog.naver.com/smtwtfs88?Redirect=Log&logNo=222438876999,"​바느질에는 전혀 소질도 관심도 없던 내가프랑스자수 파우치만들기 DIY를 이래저래 넘겨 받았다원래는 이런 안내가 되어있고 색도 몇개 안 들어있다이게 더 세련되었지만 나는 내 스타일대로 하고 싶었다집에있는 실을 모두 꺼내본다검색도 안하고 그냥 내 오래된 기억을 더듬어 연습삼아어떻게든 되겠지 하고 무작정 시작했다아주 엉망진창이다 ㅋㅋ 엉망인 솜씨에 화가 날 법도 한데 이상하게 침착해진다.멀리서 보면 괜찮다 ㅋㅋ이제 유투브로 검색해서 천천히 배우고싶어졌다천천히 ㅎㅎㅎ여차저차 완성~~몬나니라도 내새끼같고 뿌듯하다. 
",9,60,0,0,54.2,0,,2021. 7. 20. 22:08
205,프랑스자수/히구치 유미코 작가의 봄꽃,예원의 프랑스자수공방,https://blog.naver.com/yeawon16?Redirect=Log&logNo=222294170428,"지난해 5월. 좋아하는 히구치 유미코 작가의 계절 스티치 자수 책을 받고 시작하였던 야생화 러너를 이제야 완성하였답니다.​히구치 유미코 작가의 도안과 스티치는 간단하면서도 쉽게 표현할 수 있어서 누구나 즐겁게 수놓을 수 있는 것 같군요. 틈나는 대로 수놓았던 꽃들이 계절에 맞게 화사한 봄날에 피었습니다. ​ 찻잔 속의 꽃과 나비가 야생화 러너에 잘 어울리는 것 같군요~~ ㅎㅎ  ​​​​​​​​​여섯 종류의 봄꽃들을 러너 위에 수놓기 위해 작가와는 조금 다르게 배치를 해 보았죠.​꽃들 중에 작가는 꽃잎을 롱앤숏 스티치로 표현했지만, 저는 피쉬본 스티치로 수놓아 보았답니다.비슷한 느낌이지만 조금 더 입체적인 분위기가 나는군요.​자수 책에 소개된 도안 설명서의 스티치는 작가가 선택한 최선이겠지만, 사용 가능한 스티치를 적용해 보는 것은 또 다른 분위기를 느낄 수 있기에 자주 시도해 보는 일이죠.​ ​간단하면서도 쉽게 마음에 드는 자수가 표현된다면 그 자체로 힐링이 됩니다.히구치 유미코 작가의 계절 스티치 책을 처음 접했을 때는 한창 회원전에 출품할 작품을 수놓고 있는 중이었는데,세밀하고 정교한 기법의 출품 작품을 수놓다 보니 시간도 많이 걸리고 돋보기에 확대경까지 껴야 했지요.스트레스도 많이 쌓이고 쉬 피로가 와서 쉬는 시간이 많았던 기억이 있습니다.쉬는 시간에 눈에 들어왔던 이 아이들.​피곤한 시간이었지만, 자수중독?이었는지 눈에 들어온 꽃들을 수놓고 싶어졌고 덕분에 스트레스도 덜어주었던 것 같네요.틈틈이 수놓으면 11월에 있었던 회원전쯤이면 끝나리라 생각했는데 늦어졌어요.아마도 회원전 종료와 함께 긴장이 풀어져서인가 봅니다.​새봄과 함께 활력이 필요한 시점이네요.~

~
3
",19,190,8,0,71.4,64,,2021. 3. 31. 20:45
206,하나씩 늘어나는 프랑스자수 ^^♡ - 자수일상,행복자수의 힐링타임,https://blog.naver.com/eunpiry12?Redirect=Log&logNo=222375163542,"오늘 전시회가 끝이 났습니다.오전에 자수를 찾아왔어요~^^​괜히 반가운^^;;;한동안 두고 보고 싶어 벽에  다시 걸어 봤어요~!​전에 했던 자수와 같이 걸어두니괜히 마음 한구석이 뿌듯합니다~~^^​'나 뭔가.. 열심히 살고 있는거 같아...!'​​다른 가족들에게는""어때?"" 물으면...""응~ 예쁘네~!"" 라는 대답이 돌아오지만^^;;;​뭐..다들 관심 분야가 다르니까요^-^v​취미가 있다는게 참 다행이다 쉽고,지금 내가 즐거울 수 있다는게 감사한 일입니다.​​초심을 잃지 않아야 한다는 말.쉬운거 같은데, 정말 쉽지 않은 일인거 같아요.이 때의 내 마음과지금의 내가 분명 달라져 있거든요.^^​언제나 긍정적인 방향으로한발짝씩 나아가길 바래봅니다^^!​또 하나씩 늘어나는 자수살림들에집안은 좁아지고 있지만,제 마음은 더 넓어지길 바라며~^^​​시원한 모밀국수 한그릇 하고,또^^;; 자수가방 메고 주말놀이 가 봅니다~^-^​하시는 취미생활이생활에 즐거움과 위안이 되시길 바래요~♡더워지는 날씨에 건강하시고,5월의 마지막 주말 즐겁게 보내세요^-^​감사합니다~!​Copyrights 2021. 행복자수 all rights reserved 저작권 보호를 받고 있는 행복자수의 창작도안입니다.​​​#블챌 #오늘일기 #자수전시회 #프랑스자수 #자수일상​​번롭로
, 0 ' |
번롭로
, 0 ' |
번롭로
, 0 ' |
",9,109,6,0,367.0,20,,2021. 5. 30. 17:09
207,양면 자수거울 주문 받았어요. 천안프랑스자수공방 니트앤센트,Atelier Knit & Scent,https://blog.naver.com/knitscent?Redirect=Log&logNo=222420482853,"지난번 블로그에 선물하기 좋은 양면 자수거울 만들기 원데이클래스  포스팅 했었는데 사랑하는 여자친구를 위한 선물로 주문을 받았습니다. ​시간을 내어서 직접 수놓아 보려고 원데이클래스 예약을 했었는데 직장일이 바빠서 완성품으로 주문을 하였습니다.시원해 이는 은색과 고급스러운 엔틱의 거울에 예쁜꽃이 피어났습니다.다린크래프트 울사를 사용하여 민트 바탕에 핑크계열의 입체꽃을 수놓았습니다. 꽃은 캐스트온 스티치로 잎은 레이지데이지로 표현하였어요.또 하나는 연핑크를 바탕으로 와인 계얼의 꽃을 수 놓았습니다.프렌치노트, 스파이더웹로즈스티치,리프 스티치로 꽃과 잎을 표현하였습니다. 은색과 엔틱 거울이 완성 되었어요. 우리 공방에서는 거울이나 브로치, 귀걸이. 부토니에 등 악세사리 수놓아 만들기 원데이클래스가 있으며 주문도 받아서 완성해 드립니다.댓글이나 전화로 문의하시면 자세하게 안내 해 드리겠습니다. ​#천안프랑스자수 #니트앤센트 #니트센트 #국제프랑스자수협회천안아산지부 #헬렌정스티치북 #스티치샘플러 #천안원데이클래스 #아산프랑스자수 #천안자수배우기 #펫자수천안점 #입체자수#신부동공방 #신부동프랑스자수 ​",5,103,3,0,95.0,3,,2021. 7. 5. 6:57
208,"프랑스자수, 코바늘 뜨개...그리고 커피",행복자수의 힐링타임,https://blog.naver.com/eunpiry12?Redirect=Log&logNo=222383684353,"비가 오는 날에  더 없이 좋은것들이 있지요~^^​그 중 하나가 뜨개 입니다^^​예쁜 핑크 코바늘로한코한코 뜨개를 하다보면흐린 날도 괜히 포근하게 느껴집니다~♡털실 때문일까요^^~!​책 보며 하나둘 따라하다 보면시간이 금방 흘러갑니다~!​어느새 어둑어둑...이런날은 따뜻한 커피한잔이 괜히 더 생각납니다~!!​10시면 마감이라는 직원말에더 애뜻한 커피 타임을 가져봅니다^^♡​그리고데리고 나온 코바늘 가방을 정리하다예전의 뜨개들을 꺼내보네요~^-^이건 선물 받은 예쁜 수세미들.평생 안 쓰는 것들입니다~~!!!♡​그리고코바늘 배울때 제일 처음 떳던 저의 핑크 수세미^^;;;첫작품(?) 역시 안쓰는걸로...​..오랜만에 찍어보는 텀블러 가방입니다~~^^만들고 나서 지금까지 잘 들고 다니고 있어요~!​2번정도 세탁했는데,의외로 자수도 멀쩡합니다^^v​변한건 회색 린넨이 처음과 다르네 특유의 구김이 생기며 더욱 부드러워진 거예요~♡​이 친구들은열심히 사용하는 걸로~~!!!​왠지 이렇게 저와 같이 나이드는 기분입니다..​​​카페 바로 앞에 다이소가 있어서^^또 몇가지 구입했어요~!뜨개용 가방바닥과가방 손잡이 입니다.이런것도 팔더라구요~!그리고 가격에 두번 놀랐어요^^!세상에...​당장은 필요없는 충동구매지만,안 살수가...없는 가격이네요.​이게 가능하다니...보면서 다시 놀라고 있어요^^;;;​​평일 늦은시간 카페가 정말 오랜만이네요~^^​이렇게 비오는 목요일이 지나가나봅니다..아쉽지만,이제 일어나 봐야겠어요.. ​소소했던 저의 일상이였습니다~!편안한 밤 되세요^-^♡​​#블챌 #오늘일기 #코바늘 #뜨개 #자수가방 #프랑스자수 #행복자수​​​​ 
",21,132,8,0,367.0,14,,2021. 6. 3. 23:29
209,명화 프랑스자수,프랑스자수엘리,https://blog.naver.com/miomiomiju?Redirect=Log&logNo=222399162929,"​안녕하세요 프랑스자수. 엘리 입니다​그동안이런 저런일로 하고싶은 스타일의 자수를미뤘었다가완성을 하였습니다​자수강사로  일을 하다보면내가하고싶은 스타일의 자수 보다는 수업용 자수 를 수놓게 되지요​처음 자수를 입문 하시는 분들은너무 어려운 수를 접하시게되다보면 힘들어 하시게되어쉽고 재밋고 하루에 끝날수있는 자수를하시다보니저의 위주 보단수강생 위주의 수를 놓았습니다​​그냥 평면의 원단의그림​그러나 그위에 입체감과나만의 색과취향이 입혀져나만의 자수액자가탄생합니다​따사로운눈빛​​우리큰딸과작은딸서로 사랑하지만서로 질투와시기 의 대상이기도하고알수없는미묘한감정들이그림을보니 우리딸이 생각이나수로 완성하였습니다♡​​​​큰딸이 좋아하는 소고기초밥작은딸이 좋아하는 생선초밥저는 연어롤 좋아해서코로나이후 늘~배달로 카드 고지서에우아한형제들 이 많네요​​​엄마 아빠 신랑 모두 좋아하는 장어이젠 아이들도 잘먹어요​어른들도이제 외식을좋아하세요그래서 외식~♡​좋은사람들과 맛난음식그리고시간보내기​​누군가 외로워하면마카롱 선물하기​반려견 하양이잘크고있어요사랑해너의 냄새 체온​​3개월 1ㆍ5 키로자원봉사도 열심히했구요피곤할정도죠 ㅎ 요러고 자는걸 보니이제 집이 편한가봅니다하양이 집에온지 한달되어가요​​​텃밭에 심은 청로메인이거의 얼갈이배추크기입니다​한바구니 따서 집으로~~​늘 내맘같지 않지않을때도 있지만하루하루 열심히 살다보면다잊고 용서가 되기도 이해가 되기도합니다​모든건 마음먹기나름이니까요​저도 조금 복잡하고 억울한일을 마무리하고열심히 제가좋아하는거하며 일상을 보내보려구요​모두 오늘도 행복하세요​#엘리자수#프랑스자수#프랑스자수도안#프랑스자수스티치북#원데이클래스 #일상 #미니비숑 #텃밭 #프랑스자수 수업 
 
 
",25,118,2,0,20.2,3,,2021. 6. 15. 15:46
210,[프랑스자수가방 판매]부산해운대 현대백화점 프랑스자수,스튜디오H프랑스자수,https://blog.naver.com/beehe78?Redirect=Log&logNo=222215773492,"프랑스자수에 대하여...​가방이 된 프랑스자수 꽃다발바라만 보는, 특별한 날을 위한  프랑스자수가 아니라... 늘 함께 하는,  실용성 있는 프랑스자수... ^^​​​​​​​​​​​데일리백으로 딱 좋은 프랑스자수가방그녀의 요청으로 가방 완제품 판매를 시작했다.​선택하신 2 개를 다 보내긴 아직은 좀... ㅋㅋ우선 얘만 서울로 떠나보냈다.​많은 애들 중 무척 맘에 들었던 아인데... ㅠ 벌써 설레고 흥분된다시는 그녀가 기분 좋게 잘  쓰시길 바란다. ^^​곧 봄은 올 것이고...흩어져 있는 생각들을 모아본다. 이쁜 가방 하나 나올 듯한 좋은 예감이다. ^^......​​지금껏 완제품 구매 문의 주셨던 분들, 서운해 마셔요. ^^이제야 생각이 바뀌었고, 지금부터 완제품 구매 가능한 아이들 선별해 둘게요.​언제든 문의 주세요.관심 가져주셔서 감사합니다. ^^​​​​​​#스튜디오H프랑스자수 #프랑스자수가방​ 
",5,93,0,0,24.0,0,,2021. 1. 22. 19:29
211,캐스트온 스티치 꼬이는 이유?! - 프랑스자수 기초,행복자수의 힐링타임,https://blog.naver.com/eunpiry12?Redirect=Log&logNo=222368573186,"^^프랑스자수를 처음 시작하고,​어느정도 바늘과 친해질 때쯤~만나는 스티치가#캐스트온스티치 예요~!​바로 이렇게 생긴 스티치입니다.꼭 뜨개를 한것 같이 엮어 만드는 재밌는 모양의 스티치지요^-^​​이 스티치로수 놓아서 가장 예쁜건 뭐니뭐니 해도장미자수입니다~♡​​다양하게 응용도 하지만오늘은 기본 먼저 알아볼까 합니다!^^가장 일반적으로 수 놓는 방법이예요~^^​​여기서 중요한건,바로 이부분인데요~~!​★이렇게 실방향을 넘겨주지 않으면스티치가 꼬이게 됩니다.​-그 이유는 우리가 쓰는 자수실이 꼬여있기 때문이라고 해요~​​간혹 일부러 꼬이게 수 놓을 때도 있긴 합니다.저 같은 경우잎사귀로 스티치 할때,의도적으로 꼬이게 수 놓기도 하는데요~​​일반적으로꽃잎을 표현 할때 쓰는 경우​이렇게 스티치가 꼬이면 자수가 예쁘지 않더라구요^^​​제 주변에도 실을 넘기지 않고도 반듯하게 수 놓으시는 분이 몇 분 계시거든요.이유는 모르겠으나 아무튼 실을 그냥 빼셔도 스티치가 꼬이지 않더라구요~^^b​​​결론은^^​만약 내가 캐스트온 스티치를 연습하는데이상하기 자꾸 스티치가 꼬인다면,바늘을 빼기 전실방향을 반대쪽으로 넘겨서 빼보세요~!​아마도예쁘게 펼쳐진 캐스트온 스티치를 보시게 될꺼예요^-^♡​​참고로​캐스트온 스티치와 불리온 스티치는보통 비슷한 시기에 연습하게 되는데요~둘다 바늘에 실을 엮어 뽑아내는 비슷한 원리 때문일꺼예요~~​참고로이때는 전용바늘(?)을 쓰시면 편리합니다~^^​바로#밀리너스바늘 혹은 다너바늘 입니다.저는 이 밀리너스 바늘을 쓰고 있는데요~​사진을 보시면밀리너스 바늘이 일반자수바늘 보다 훨씬 길고,바늘귀 부분부터 몸통까지 매끈하게 뻗어 있어실을 엮여서 빼기 수월하게 되어 있어요~^^...​오늘은캐스트온 스티치에 대해 글 올려봤습니다~^^​어찌보면 까다롭게 느껴지는 스티치지만,결과물을 생각하면,충분히 투자(?)^^;; 할 가치가 있는 스티치 입니다~~~♡​​기회가 되면사용되는 바늘과 응용스티치도 한번 다뤄보겠습니다~^^!​오늘 하루도 편안한 밤 되세요~!감사합니다^^​​​Copyrights 2021. 행복자수 all rights reserved ​    저작권 보호를 받고 있는 행복자수의 창작도안입니다.​​​#블챌 #오늘일기 #프랑스자수 #프랑스자수기초 
 
 
",10,190,4,1,367.0,15,,2021. 5. 26. 20:33
212,(자수책) 플래티작업실의 입체자수 소품 - 프랑스자수,행복자수의 힐링타임,https://blog.naver.com/eunpiry12?Redirect=Log&logNo=222381044682,"* 직접 구입하여 소장하고 있는 책입니다.​​날씨도 너무 좋고조용하고 넓은 공간에서 책을 한권 읽어보려고 왔습니다.​며칠전 서점에 갔다구입을 못하고,온라인으로 구입한 책입니다~!!^^​""플래티작업실의 입체자수 소품"" 이예요~^^​알록달록 색감이생동감 있고,무엇보다 소품에 수 놓으면 좋은 아이템들이라 읽어보고 싶었어요^^♡플래티라는 재밌는 이름이 이렇게 만들어진거였군요~♡​목차의 내용만 봐도아주 눈이 즐겁습니다~!!!♡​꽃이 아닌다양한 소재로 수를 놓으신것이 신선했어요~!​예쁜 작품사진 몇개 올려볼께요~^^색감도 알록달록 예쁘고자수도 참 사랑스러운거 같아요~♡​독특한 소재로 너무 예쁘게 수를 놓으셔서 매력적입니다~♡​책 제목처럼입체자수인데 와이어를 이용한 기법들이 있어,자수재료 외에 추가로 필요한 재료들도 잘 설명되어 있습니다~!​​스티치 기법들도 모두 사진으로 잘 실려있고,동영상 QR코드도 함께 있어 훨씬 이해하기 좋게 구성되어 있어요.​완성 사진과 도안이 나란히 배치되어 있어 따라하실때 편하기도 합니다.​​맨 뒷장에는실제 사이즈 도안이 추가로 덧붙여져 있어요~^^​​꽃자수에서벗어나 귀엽고 생기있는 색감의 자수를 찾으신다면 추천드려봅니다.와이어 부분은 초보분들이 조금 어려울 수 있지만,가능한 도안도 있으니 도전해 보시면 좋겠네요^^♡​오늘도 편안한 하루 되세요~~^-^​​* 직접 구입하여 소장하고 있는 책입니다.​#블챌 #오늘일기 #프랑스자수책 #입체자수책 ​​​ 
",17,126,12,0,367.0,12,,2021. 6. 2. 16:49
213,프랑스자수 요거 넘 귀엽구만~^^,주니의 민스프랑스자수,https://blog.naver.com/woozooni?Redirect=Log&logNo=222286314757,​​​프랑스자수프랑스자수패키지​​라라원단자수도안​​​​더치 보이 앤  걸 ~네덜란드풍의 빈티지 자수디자인을 수놓고 있다​​​​언니가 작은 도안 수놓는 걸 힘들어하길래내가 완성해주겠다고 큰소리치고 가지고 옴 ㅎㅎ​​​​소년 소녀가 넘 귀여워서빨랑 완성해주고 싶은 마음 ^^​​​​​​​울 소녀는 핫핑크 리본으로 아주 포인트 제대로 살려주시고~~  :D​​​​울 소년은 짙은 네이비스카프로 은근 멋부리기 ㅎ​​​​​모두 총 다섯 명이니까나머지 두 개도 얼른 완성해보자​​나라면 이걸귀여운 주방 바란스커튼으로 만들고 싶은데..​​언니꺼 얼른 완성해준 다음내꺼 하나 더 수놓아야겠다 ^ㅡ^​​​https://smartstore.naver.com/lalashopkr/products/4097960054​​​,9,61,0,0,174.8,21,,2021. 3. 24. 21:38
